"","year","municipality","province","population","latitude","longitude","surface_km2","surface_land_km2","surface_water_km2","university","flag_color1","flag_color2","flag_color3","flag_color4","shield_symbol_1","shield_symbol_2","shield_symbol_3","shieldholder_1","shieldholder_2","shield_crown","asylum_migrants","avg_household_income","avg_woz","avg_ww_ratio","murders"
"5714",2013,"Amersfoort","Utrecht",NA,52.156111,5.387827,63.9,62.9,1,0,"red","white",NA,NA,"cross",NA,NA,"lion","lion","crown",1030,NA,NA,NA,NA
"5715",2013,"Amstelveen","Noord-Holland",NA,52.311421,4.870087,44.1,41.5,2.6,0,"red","black","white",NA,"cross",NA,NA,NA,NA,NA,415,NA,NA,NA,NA
"5716",2013,"Amsterdam","Noord-Holland",NA,52.370216,4.895168,219.3,165.8,53.6,2,"red","white","black",NA,"cross",NA,NA,"lion","lion","crown",3475,NA,NA,NA,NA
"5717",2013,"Apeldoorn","Gelderland",NA,52.211157,5.969923,341.2,339.9,1.2,0,"red","yellow","white","green","eagle","key",NA,NA,NA,NA,680,NA,NA,NA,NA
"5718",2013,"Appingedam","Groningen",NA,53.320678,6.854422,24.6,23.8,0.8,0,"yellow","blue","green","red","pelican",NA,NA,NA,NA,"crown",30,NA,NA,NA,NA
"5719",2013,"Arnhem","Gelderland",NA,51.985103,5.89873,101.5,98,3.6,0,"blue","white",NA,NA,"eagle",NA,NA,"lion","lion","crown",1450,NA,NA,NA,NA
"5720",2013,"Assen","Drenthe",NA,52.992753,6.564228,83.5,81.9,1.5,0,"blue","white",NA,NA,"maria","jesus",NA,"lion","lion","crown",320,NA,NA,NA,NA
"5721",2013,"Asten","Noord-Brabant",NA,51.402994,5.744078,71.3,70.2,1.1,0,"white","red","yellow","black","cross",NA,NA,NA,NA,"crown",40,NA,NA,NA,NA
"5722",2013,"Baarle-Nassau","Noord-Brabant",NA,51.445137,4.929523,76.2,76.2,0,0,"blue","white","red","yellow","haystack",NA,NA,NA,NA,NA,5,NA,NA,NA,NA
"5723",2013,"Baarn","Utrecht",NA,52.213182,5.28641,33,32.5,0.5,0,"blue","yellow",NA,NA,"bishop",NA,NA,NA,NA,NA,70,NA,NA,NA,NA
"5724",2013,"Barendrecht","Zuid-Holland",NA,51.851509,4.548581,21.7,19.8,1.9,0,"red","white","yellow","green","lion",NA,NA,NA,NA,NA,155,NA,NA,NA,NA
"5725",2013,"Barneveld","Gelderland",NA,52.162147,5.65536,176.7,176,0.7,0,"blue","yellow","red",NA,"butterfly","plant","sun",NA,NA,NA,110,NA,NA,NA,NA
"5726",2013,"Bedum","Groningen",NA,53.301675,6.599829,45,44.6,0.4,0,"yellow","white","blue",NA,"spade","cross","book",NA,NA,"crown",10,NA,NA,NA,NA
"5727",2013,"Beek","Limburg",NA,50.939316,5.795647,21,21,0,0,"white","blue",NA,NA,"lion","cross","snake",NA,NA,"crown",65,NA,NA,NA,NA
"5728",2013,"Beemster","Noord-Holland",NA,52.547559,4.913332,72.1,70.6,1.5,0,"red","green","yellow","blue","cow","sun",NA,NA,NA,NA,20,NA,NA,NA,NA
"5729",2013,"Beesel","Limburg",NA,51.269698,6.046834,29.2,28.1,1,0,"yellow","blue","red","green","dragon",NA,NA,NA,NA,NA,35,NA,NA,NA,NA
"5730",2013,"Berg en Dal","Gelderland",NA,51.818121,5.920082,44.1,44.1,0,0,"white","red","black","yellow","lion","rose",NA,NA,NA,"crown",NA,NA,NA,NA,NA
"5731",2013,"Bergeijk","Noord-Brabant",NA,51.319716,5.3575,101.7,101.2,0.6,0,"yellow","blue","white","red","lion","lily",NA,"saint peter","oak","crown",15,NA,NA,NA,NA
"5732",2013,"Bergen (L.)","Limburg",NA,51.599866,6.032998,108.5,103.8,4.7,0,"yellow","blue","red",NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA
"5733",2013,"Bergen (NH.)","Noord-Holland",NA,52.674937,4.706395,119.5,97.1,22.4,0,"white","blue","orange",NA,"martlet",NA,NA,NA,NA,"crown",45,NA,NA,NA,NA
"5734",2013,"Bergen op Zoom","Noord-Brabant",NA,51.494576,4.287162,93.1,80,13.1,0,"red","white","green","yellow","cross","mountain",NA,"savage","savage","crown",165,NA,NA,NA,NA
"5735",2013,"Berkelland","Gelderland",NA,52.115157,6.561501,260.5,258.7,1.8,0,"blue","brown",NA,NA,"greyhound",NA,NA,"lion","lion","crown",30,NA,NA,NA,NA
"5736",2013,"Bernheze","Noord-Brabant",NA,51.660272,5.501401,90.4,89.8,0.7,0,"red","white",NA,NA,"reedmace",NA,NA,NA,NA,"crown",45,NA,NA,NA,NA
"5737",2013,"Best","Noord-Brabant",NA,51.507764,5.397848,35.1,34.3,0.8,0,"yellow","black","red",NA,"saint odulphus",NA,NA,NA,NA,"crown",85,NA,NA,NA,NA
"5738",2013,"Beuningen","Gelderland",NA,51.859724,5.769107,47.1,43.7,3.4,0,"white","black","blue","red","eagle","stronghold","lion",NA,NA,"crown",60,NA,NA,NA,NA
"5739",2013,"Beverwijk","Noord-Holland",NA,52.486984,4.657447,20.1,18.3,1.8,0,"red","white",NA,NA,"lion","lily",NA,"angel","angel","mantle and pavilion",170,NA,NA,NA,NA
"5740",2013,"Binnenmaas","Zuid-Holland",NA,51.796188,4.548157,75.6,69.3,6.3,0,"yellow","red","black",NA,"lily","shell","star",NA,NA,"crown",40,NA,NA,NA,NA
"5741",2013,"Bladel","Noord-Brabant",NA,51.362963,5.213639,75.6,75.4,0.3,0,"yellow","black","red","white","key",NA,NA,NA,NA,"crown",15,NA,NA,NA,NA
"5742",2013,"Blaricum","Noord-Holland",NA,52.272669,5.24808,15.6,11.1,4.5,0,"blue","green","white",NA,"cornflower",NA,NA,NA,NA,NA,20,NA,NA,NA,NA
"5743",2013,"Bloemendaal","Noord-Holland",NA,52.404947,4.620185,45.2,39.7,5.5,0,"white","black","green",NA,"leaf",NA,NA,NA,NA,"crown",30,NA,NA,NA,NA
"5744",2013,"Bodegraven-Reeuwijk","Zuid-Holland",NA,52.082326,4.746084,88.6,75.7,13,0,"yellow","blue",NA,NA,"spade","hat","deer",NA,NA,"crown",60,NA,NA,NA,NA
"5745",2013,"Boekel","Noord-Brabant",NA,51.602879,5.674316,34.5,34.5,0,0,"blue","yellow",NA,NA,"church",NA,NA,NA,NA,NA,5,NA,NA,NA,NA
"5746",2013,"Borger-Odoorn","Drenthe",NA,52.889372,6.888404,277.9,275.3,2.6,0,"yellow","black",NA,NA,"spade","dolmen",NA,"horse","horse","crown",10,NA,NA,NA,NA
"5747",2013,"Borne","Overijssel",NA,52.300237,6.753726,26.2,26,0.2,0,"blue","yellow",NA,NA,"beehive","bee",NA,NA,NA,"crown",60,NA,NA,NA,NA
"5748",2013,"Borsele","Zeeland",NA,51.447691,3.803318,194.5,141.7,52.8,0,"white","blue","red",NA,NA,NA,NA,NA,NA,"crown",15,NA,NA,NA,NA
"5749",2013,"Boxmeer","Noord-Brabant",NA,51.645269,5.956666,113.8,111.5,2.3,0,"red","yellow",NA,NA,"goat",NA,NA,NA,NA,"crown",70,NA,NA,NA,NA
"5750",2013,"Boxtel","Noord-Brabant",NA,51.601437,5.312177,64.9,63.8,1.1,0,"red","white","yellow",NA,"duck",NA,NA,NA,NA,"saint peter",60,NA,NA,NA,NA
"5751",2013,"Breda","Noord-Brabant",NA,51.571915,4.768323,128.7,126,2.6,0,"red","white",NA,NA,"cross",NA,NA,"lion","lion","angel",575,NA,NA,NA,NA
"5752",2013,"Brielle","Zuid-Holland",NA,51.902582,4.163685,31.1,27.6,3.6,0,"white","red",NA,NA,NA,NA,NA,NA,"centaur","crown",35,NA,NA,NA,NA
"5753",2013,"Bronckhorst","Gelderland",NA,52.075595,6.180892,286.4,283.6,2.9,0,"white","purple","pink",NA,"lion","crown",NA,NA,NA,"crown",40,NA,NA,NA,NA
"5754",2013,"Brummen","Gelderland",NA,52.090167,6.158015,85,84,1,0,"blue","orange","green","red","lion","branch",NA,NA,NA,NA,30,NA,NA,NA,NA
"5755",2013,"Brunssum","Limburg",NA,50.948896,5.972166,17.3,17.2,0.1,0,"red","blue",NA,NA,"cross","snake","pope",NA,NA,NA,90,NA,NA,NA,NA
"5756",2013,"Bunnik","Utrecht",NA,52.066528,5.200776,37.6,37,0.6,0,"green","white",NA,NA,"cock","ship","horse","eagle","lion","crown",20,NA,NA,NA,NA
"5757",2013,"Bunschoten","Utrecht",NA,52.240642,5.36707,34.8,30.4,4.4,0,"blue","yellow",NA,NA,"cross","eagle",NA,NA,NA,"crown",35,NA,NA,NA,NA
"5758",2013,"Buren","Gelderland",NA,51.910389,5.334058,142.9,134.3,8.7,0,"red","white",NA,NA,NA,NA,NA,"lion","lion","crown",35,NA,NA,NA,NA
"5759",2013,"Capelle aan den IJssel","Zuid-Holland",NA,51.938073,4.591778,15.4,14.3,1.2,0,"blue","white",NA,NA,"fish",NA,NA,NA,NA,NA,550,NA,NA,NA,NA
"5760",2013,"Castricum","Noord-Holland",NA,52.545259,4.672735,60.4,49.7,10.7,0,"blue","yellow","green","white","lion","acorn","plant",NA,NA,"crown",55,NA,NA,NA,NA
"5761",2013,"Coevorden","Drenthe",NA,52.661357,6.741062,299.7,296.5,3.2,0,"red","blue","yellow",NA,"eagle","staff","lance","savage","savage","crown",50,NA,NA,NA,NA
"5762",2013,"Cranendonck","Noord-Brabant",NA,51.286922,5.596695,78.1,76.5,1.6,0,"red","white",NA,NA,"horn",NA,NA,NA,NA,"eagle",30,NA,NA,NA,NA
"5763",2013,"Cromstrijen","Zuid-Holland",NA,51.736089,4.460849,70.3,54.4,16,0,"blue","white",NA,NA,"cross","wave",NA,NA,NA,"crown",15,NA,NA,NA,NA
"5764",2013,"Cuijk","Noord-Brabant",NA,51.728927,5.879209,57.1,51.3,5.8,0,"yellow","red",NA,NA,"martlet",NA,NA,NA,NA,"crown",70,NA,NA,NA,NA
"5765",2013,"Culemborg","Gelderland",NA,51.956108,5.240045,31.1,29.4,1.7,0,"yellow","red",NA,NA,"pillar",NA,NA,NA,NA,NA,80,NA,NA,NA,NA
"5766",2013,"Dalfsen","Overijssel",NA,52.507755,6.259667,166.5,165.1,1.4,0,"blue","white",NA,NA,"scythe",NA,NA,NA,NA,"crown",25,NA,NA,NA,NA
"5767",2013,"Dantumadiel","Friesland",NA,53.272981,5.98593,87.5,85.4,2.1,0,"white","red","yellow","green","fox","wave",NA,NA,NA,"crown",10,NA,NA,NA,NA
"5768",2013,"De Bilt","Utrecht",NA,52.109272,5.180968,67.1,66.3,0.8,0,"yellow","blue","black","white","grate",NA,NA,NA,NA,"crown",100,NA,NA,NA,NA
"5769",2013,"De Fryske Marren","Friesland",NA,52.948003,5.791388,559.9,361.8,198.1,0,"blue","white","yellow","red","hare","orb and cross",NA,NA,NA,"crown",35,NA,NA,NA,NA
"5770",2013,"De Marne","Groningen",NA,53.360934,6.380521,240.3,168.2,72.1,0,"blue","white","yellow",NA,"key","wave",NA,NA,NA,"crown",5,NA,NA,NA,NA
"5771",2013,"De Ronde Venen","Utrecht",NA,52.20668,4.886773,117,100.8,16.2,0,NA,NA,NA,NA,"agnus dei","key","snake",NA,NA,"crown",60,NA,NA,NA,NA
"5772",2013,"De Wolden","Drenthe",NA,52.681979,6.366039,226.4,224.8,1.6,0,"yellow","green","black","white","forest",NA,NA,NA,NA,"crown",20,NA,NA,NA,NA
"5773",2013,"Delft","Zuid-Holland",NA,52.011577,4.357068,24.1,22.8,1.2,1,"white","black",NA,NA,NA,NA,NA,"lion","lion","crown",825,NA,NA,NA,NA
"5774",2013,"Delfzijl","Groningen",NA,53.331027,6.92446,227.5,133.1,94.4,0,"yellow","blue","red","black","harpy","church","wave","lion","lion","crown",50,NA,NA,NA,NA
"5775",2013,"Den Helder","Noord-Holland",NA,52.956281,4.760797,178.8,42.3,133.6,0,"yellow","red","black",NA,NA,NA,NA,NA,NA,"crown",145,NA,NA,NA,NA
"5776",2013,"Deurne","Noord-Brabant",NA,51.46422,5.795068,118.4,117,1.3,0,"black","red","yellow",NA,"cross",NA,NA,NA,NA,"saint willibrord",65,NA,NA,NA,NA
"5777",2013,"Deventer","Overijssel",NA,52.266075,6.155217,134.3,131.2,3.1,0,"red","white","black",NA,"eagle",NA,NA,"knight","knight","crown",435,NA,NA,NA,NA
"5778",2013,"Diemen","Noord-Holland",NA,52.338993,4.959189,14,12,2,0,"blue","white","black",NA,"duck",NA,NA,NA,NA,"crown",90,NA,NA,NA,NA
"5779",2013,"Dinkelland","Overijssel",NA,52.407617,6.89726,176.8,175.8,1.1,0,"blue","white","green",NA,"lion","cross",NA,NA,NA,"crown",15,NA,NA,NA,NA
"5780",2013,"Doesburg","Gelderland",NA,52.014288,6.139782,13,11.6,1.4,0,"white","red","yellow",NA,"stronghold","moon",NA,NA,NA,"crown",25,NA,NA,NA,NA
"5781",2013,"Doetinchem","Gelderland",NA,51.964699,6.293774,79.7,79.1,0.6,0,"white","blue","yellow",NA,"lion","flower","crown",NA,NA,"crown",195,NA,NA,NA,NA
"5782",2013,"Dongen","Noord-Brabant",NA,51.62871,4.938239,29.7,29.3,0.4,0,"red","white",NA,NA,NA,NA,NA,NA,NA,"crown",60,NA,NA,NA,NA
"5783",2013,"Dongeradeel","Friesland",NA,53.324884,5.996639,266.9,167.2,99.7,0,"red","white","blue","yellow","star","moon",NA,NA,NA,"crown",30,NA,NA,NA,NA
"5784",2013,"Dordrecht","Zuid-Holland",NA,51.813298,4.690093,99.5,79,20.5,0,"red","white",NA,NA,NA,NA,NA,"griffin","griffin","crown",635,NA,NA,NA,NA
"5785",2013,"Drechterland","Noord-Holland",NA,52.653307,5.183589,80.7,59.1,21.6,0,"white","yellow","green",NA,"sword","flower",NA,NA,NA,"crown",15,NA,NA,NA,NA
"5786",2013,"Drimmelen","Noord-Brabant",NA,51.708552,4.80349,119.4,96.1,23.3,0,"white","green","blue",NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA
"5787",2013,"Dronten","Flevoland",NA,52.534682,5.721809,423.9,333.9,90,0,"green","white",NA,NA,"lily","ring","pedestal","horse","horse","crown",80,NA,NA,NA,NA
"5788",2013,"Druten","Gelderland",NA,51.894084,5.594272,42.5,37.7,4.8,0,"white","green","black","yellow","lion",NA,NA,NA,NA,"crown",30,NA,NA,NA,NA
"5789",2013,"Duiven","Gelderland",NA,51.947458,6.01795,35.2,33.9,1.3,0,"blue","white","yellow","red","dove","shield","carbuncle",NA,NA,NA,90,NA,NA,NA,NA
"5790",2013,"Echt-Susteren","Limburg",NA,51.093224,5.907364,104.5,103.1,1.4,0,"red","blue","white","yellow","cross","branch",NA,"woman","woman","crown",105,NA,NA,NA,NA
"5791",2013,"Edam-Volendam","Noord-Holland",NA,52.504541,5.045998,24.8,16.3,8.5,0,"white","purple","red","green","bull","star",NA,NA,NA,"bear",50,NA,NA,NA,NA
"5792",2013,"Ede","Gelderland",NA,52.040168,5.664859,318.6,318.3,0.4,0,"yellow","blue",NA,NA,"dutch maiden","liberty hat","bible",NA,NA,NA,210,NA,NA,NA,NA
"5793",2013,"Eemnes","Utrecht",NA,52.253746,5.261275,33.7,31.1,2.6,0,"red","white","yellow",NA,"bisshop",NA,NA,NA,NA,"crown",20,NA,NA,NA,NA
"5794",2013,"Eemsmond","Groningen",NA,53.400344,6.64841,543.4,189.8,353.5,0,"green","yellow","blue","white","mermaid","lily","cross",NA,NA,"crown",15,NA,NA,NA,NA
"5795",2013,"Eersel","Noord-Brabant",NA,51.357808,5.315912,83.3,82.5,0.9,0,"black","yellow","white","red","stronghold","shield","lion",NA,NA,"crown",15,NA,NA,NA,NA
"5796",2013,"Eijsden-Margraten","Limburg",NA,50.81996,5.821457,78.3,77.4,0.9,0,"black","grey","red","yellow","eagle","cross",NA,NA,NA,"crown",45,NA,NA,NA,NA
"5797",2013,"Eindhoven","Noord-Brabant",NA,51.441642,5.469722,88.9,87.7,1.2,1,"red","white",NA,NA,"lion","horn",NA,NA,NA,"crown",1200,NA,NA,NA,NA
"5798",2013,"Elburg","Gelderland",NA,52.449263,5.834519,65.9,63.8,2.1,0,"blue","white","red","yellow","gatehouse","branch",NA,"lion","lion","crown",30,NA,NA,NA,NA
"5799",2013,"Emmen","Drenthe",NA,52.713237,6.955777,346.3,336.4,9.9,0,"white","black","green","yellow","plow","peat cutter",NA,"horse","horse","crown",280,NA,NA,NA,NA
"5800",2013,"Enkhuizen","Noord-Holland",NA,52.707566,5.27412,116.3,12.4,103.8,0,"red","yellow","white","black","herring","star","crown","woman",NA,NA,20,NA,NA,NA,NA
"5801",2013,"Enschede","Overijssel",NA,52.221537,6.893662,142.7,141,1.7,1,"white","red",NA,NA,"cross",NA,NA,"lion","lion","crown",1000,NA,NA,NA,NA
"5802",2013,"Epe","Gelderland",NA,52.345017,5.983654,157.4,156.3,1.1,0,"blue","yellow",NA,NA,"dutch maiden","liberty hat","bible",NA,NA,NA,95,NA,NA,NA,NA
"5803",2013,"Ermelo","Gelderland",NA,52.298665,5.629619,87.3,85.6,1.7,0,"blue","yellow","white","black","peacock","cross",NA,NA,NA,"crown",90,NA,NA,NA,NA
"5804",2013,"Etten-Leur","Noord-Brabant",NA,51.586886,4.667138,55.9,55.4,0.6,0,"red","white",NA,NA,"stronghold",NA,NA,NA,NA,"crown",115,NA,NA,NA,NA
"5805",2013,"Ferwerderadiel","Friesland",NA,53.337834,5.823835,133.2,97.7,35.5,0,"yellow","blue",NA,NA,"star",NA,NA,NA,NA,"crown",0,NA,NA,NA,NA
"5806",2013,"Geertruidenberg","Noord-Brabant",NA,51.702366,4.849978,29.6,26.6,3,0,"red","yellow","green","black","lion","spear",NA,NA,NA,"crown",30,NA,NA,NA,NA
"5807",2013,"Geldermalsen","Gelderland",NA,51.884365,5.229359,101.7,100,1.8,0,"yellow","red","blue","black","horse","lily","pillar",NA,NA,"crown",50,NA,NA,NA,NA
"5808",2013,"Geldrop-Mierlo","Noord-Brabant",NA,51.432447,5.58297,31.4,31,0.4,0,"yellow","blue","red",NA,"leaf","millrind",NA,NA,NA,"crown",80,NA,NA,NA,NA
"5809",2013,"Gemert-Bakel","Noord-Brabant",NA,51.555289,5.690366,123.3,122.5,0.8,0,"white","red","black","yellow","eagle","cross",NA,NA,NA,"crown",40,NA,NA,NA,NA
"5810",2013,"Gennep","Limburg",NA,51.697854,5.972675,50.4,47.7,2.7,0,"red","yellow",NA,NA,"cross","scissors",NA,NA,NA,"crown",45,NA,NA,NA,NA
"5811",2013,"Giessenlanden","Zuid-Holland",NA,51.865735,4.924345,65.1,63.6,1.5,0,"red","white","blue",NA,"wave",NA,NA,NA,NA,"crown",10,NA,NA,NA,NA
"5812",2013,"Gilze en Rijen","Noord-Brabant",NA,51.559855,4.909254,65.7,65.5,0.2,0,"blue","yellow",NA,NA,"saint peter",NA,NA,NA,NA,NA,35,NA,NA,NA,NA
"5813",2013,"Goeree-Overflakkee","Zuid-Holland",NA,51.759197,4.116981,422.3,262,160.3,0,"white","green","black","blue","corn","wave",NA,NA,NA,"crown",20,NA,NA,NA,NA
"5814",2013,"Goes","Zeeland",NA,51.504646,3.89113,101.9,92.7,9.2,0,"red","white",NA,NA,"lion","goose",NA,NA,NA,"crown",105,NA,NA,NA,NA
"5815",2013,"Goirle","Noord-Brabant",NA,51.523677,5.064195,42.3,42.1,0.3,0,"white","blue","yellow","red","head",NA,NA,NA,NA,NA,55,NA,NA,NA,NA
"5816",2013,"Gooise Meren","Noord-Holland",NA,52.304762,5.139699,73.5,40,33.5,0,"yellow","black",NA,NA,"eagle","buckwheat",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5817",2013,"Gorinchem","Zuid-Holland",NA,51.837225,4.975829,21.9,18.9,3,0,"white","red",NA,NA,"gatehouse","shield",NA,"lion","lion","crown",110,NA,NA,NA,NA
"5818",2013,"Gouda","Zuid-Holland",NA,52.011521,4.710463,18.1,16.9,1.3,0,"red","white",NA,NA,"star",NA,NA,"lion","lion","crown",235,NA,NA,NA,NA
"5819",2013,"Grave","Noord-Brabant",NA,51.759005,5.73856,28,27.2,0.9,0,"yellow","red",NA,NA,"martlet","stronghold",NA,NA,NA,"crown",15,NA,NA,NA,NA
"5820",2013,"Groningen","Groningen",NA,53.219383,6.566502,83.8,78.1,5.7,1,"white","green",NA,NA,"eagle","heart",NA,"lion","lion","crown",885,NA,NA,NA,NA
"5821",2013,"Grootegast","Groningen",NA,53.211132,6.274589,87.7,86.8,1,0,"red","white","yellow",NA,"stronghold",NA,NA,NA,NA,"crown",10,NA,NA,NA,NA
"5822",2013,"Gulpen-Wittem","Limburg",NA,50.800934,5.897288,73.4,73.2,0.2,0,"white","blue",NA,NA,"lion","eagle","cross",NA,NA,"crown",25,NA,NA,NA,NA
"5823",2013,"Haaksbergen","Overijssel",NA,52.160665,6.7381,105.5,104.9,0.6,0,"red","blue","yellow",NA,"star",NA,NA,NA,NA,"crown",50,NA,NA,NA,NA
"5824",2013,"Haaren","Noord-Brabant",NA,51.602133,5.226712,58.6,57.7,0.8,0,"blue","white",NA,NA,"tree","millrind",NA,NA,NA,"crown",20,NA,NA,NA,NA
"5825",2013,"Haarlem","Noord-Holland",NA,52.387388,4.646219,32.1,29.2,2.9,0,"red","white","yellow",NA,"sword","star","cross","lion","lion","crown",590,NA,NA,NA,NA
"5826",2013,"Haarlemmerliede en Spaarnwoude","Noord-Holland",NA,52.414352,4.692848,21.2,19.2,2,0,"white","blue","red",NA,"lion",NA,NA,NA,NA,"crown",15,NA,NA,NA,NA
"5827",2013,"Haarlemmermeer","Noord-Holland",NA,52.300378,4.674359,185.3,178.7,6.6,0,"blue","white","yellow",NA,"corn","wave",NA,NA,NA,"crown",380,NA,NA,NA,NA
"5828",2013,"Halderberge","Noord-Brabant",NA,51.586263,4.513956,75.2,74.6,0.7,0,"green","white","red",NA,"stronghold","tree","duck",NA,NA,"crown",60,NA,NA,NA,NA
"5829",2013,"Hardenberg","Overijssel",NA,52.575408,6.616695,317.1,312.5,4.7,0,"yellow","blue","red",NA,"trefoil","wave",NA,NA,NA,"crown",75,NA,NA,NA,NA
"5830",2013,"Harderwijk","Gelderland",NA,52.342202,5.636742,48.3,38.6,9.7,0,"yellow","blue",NA,NA,"lion",NA,NA,"lion","lion","crown",175,NA,NA,NA,NA
"5831",2013,"Hardinxveld-Giessendam","Zuid-Holland",NA,51.83243,4.833641,19.4,16.9,2.4,0,"white","red","black","blue","water wheel","raven",NA,NA,NA,"crown",30,NA,NA,NA,NA
"5832",2013,"Haren","Groningen",NA,53.171826,6.605243,50.7,45.6,5.2,0,"white","blue","yellow","red","bell","eagle",NA,NA,NA,"crown",20,NA,NA,NA,NA
"5833",2013,"Harlingen","Friesland",NA,53.174638,5.425152,387.7,25,362.6,0,"yellow","blue","red","white","lily","cross",NA,"saint michael",NA,"crown",25,NA,NA,NA,NA
"5834",2013,"Hattem","Gelderland",NA,52.473931,6.068176,24.2,23.1,1.1,0,"blue","yellow",NA,NA,"lion","crown",NA,"lion","lion","crown",30,NA,NA,NA,NA
"5835",2013,"Heemskerk","Noord-Holland",NA,52.514146,4.682137,31.7,27.3,4.4,0,"blue","white",NA,NA,"lion",NA,NA,NA,NA,NA,150,NA,NA,NA,NA
"5836",2013,"Heemstede","Noord-Holland",NA,52.351063,4.6203,9.6,9.2,0.4,0,"yellow","red",NA,NA,"duck",NA,NA,"griffin","griffin","crown",40,NA,NA,NA,NA
"5837",2013,"Heerde","Gelderland",NA,52.390918,6.049638,80.4,78.8,1.7,0,"yellow","red","blue","white","sheep","ox","plow",NA,NA,NA,25,NA,NA,NA,NA
"5838",2013,"Heerenveen","Friesland",NA,52.960561,5.920522,187.8,180.9,6.9,0,"white","black","blue","red","wheel","sword","tree",NA,NA,"crown",125,NA,NA,NA,NA
"5839",2013,"Heerhugowaard","Noord-Holland",NA,52.662677,4.832477,40,38.4,1.6,0,"yellow","white","blue",NA,"corn","heron",NA,NA,NA,NA,160,NA,NA,NA,NA
"5840",2013,"Heerlen","Limburg",NA,50.888174,5.979499,45.5,45,0.5,0,"blue","yellow",NA,NA,"lion","crown",NA,NA,NA,"crown",450,NA,NA,NA,NA
"5841",2013,"Heeze-Leende","Noord-Brabant",NA,51.360442,5.59846,105,104,1,0,"yellow","red","green",NA,"horn",NA,NA,NA,NA,"oak",30,NA,NA,NA,NA
"5842",2013,"Heiloo","Noord-Holland",NA,52.601234,4.700493,19,18.7,0.3,0,"white","yellow","red","grey","cross",NA,NA,"griffin","lion","crown",50,NA,NA,NA,NA
"5843",2013,"Hellendoorn","Overijssel",NA,52.376905,6.459724,139,138.1,0.9,0,"blue","yellow","red","green","deer","tree",NA,NA,NA,"crown",50,NA,NA,NA,NA
"5844",2013,"Hellevoetsluis","Zuid-Holland",NA,51.831863,4.13181,46.3,31.6,14.7,0,"blue","red","green",NA,"ship","agnus dei","horn",NA,NA,"crown",110,NA,NA,NA,NA
"5845",2013,"Helmond","Noord-Brabant",NA,51.479255,5.65701,54.8,53.2,1.5,0,"white","red",NA,NA,"helmet",NA,NA,NA,NA,"crown",245,NA,NA,NA,NA
"5846",2013,"Hendrik-Ido-Ambacht","Zuid-Holland",NA,51.842397,4.639506,11.9,10.7,1.2,0,"white","red","black",NA,"cross",NA,NA,"lion","lion","crown",70,NA,NA,NA,NA
"5847",2013,"Hengelo","Overijssel",NA,52.257412,6.792772,61.8,60.9,0.9,0,"blue","white",NA,NA,"beehive","corn","bee",NA,NA,NA,440,NA,NA,NA,NA
"5848",2013,"Heumen","Gelderland",NA,51.764532,5.84315,41.5,39.9,1.7,0,"blue","yellow",NA,NA,"staff","lily","ermine",NA,NA,"crown",40,NA,NA,NA,NA
"5849",2013,"Heusden","Noord-Brabant",NA,51.733004,5.138279,81.2,78.9,2.4,0,"yellow","blue","red",NA,"wheel",NA,NA,"lion","lion","crown",110,NA,NA,NA,NA
"5850",2013,"Hillegom","Zuid-Holland",NA,52.295626,4.579176,13.5,12.9,0.6,0,"yellow","green","red",NA,"lily",NA,NA,NA,NA,NA,45,NA,NA,NA,NA
"5851",2013,"Hilvarenbeek","Noord-Brabant",NA,51.465175,5.15109,96.5,94.9,1.6,0,"yellow","blue","white","black","lion","key","ring",NA,NA,"crown",20,NA,NA,NA,NA
"5852",2013,"Hilversum","Noord-Holland",NA,52.22917,5.166897,46.4,45.6,0.7,0,"blue","yellow",NA,NA,"buckwheat",NA,NA,NA,NA,NA,275,NA,NA,NA,NA
"5853",2013,"Hof van Twente","Overijssel",NA,52.241427,6.591555,215.4,212.8,2.6,0,"yellow","green","white",NA,"tree","cross","flower",NA,NA,"crown",40,NA,NA,NA,NA
"5854",2013,"Hollands Kroon","Noord-Holland",NA,52.811859,5.00119,662.2,358.1,304.1,0,"grey","red","blue","green","lion","crown",NA,NA,NA,"crown",40,NA,NA,NA,NA
"5855",2013,"Hoogeveen","Drenthe",NA,52.728616,6.4901,129.3,127.7,1.6,0,NA,NA,NA,NA,"haystack","bee","beehive",NA,NA,"crown",140,NA,NA,NA,NA
"5856",2013,"Hoorn","Noord-Holland",NA,52.642365,5.060212,53.3,20.3,33,0,"red","white",NA,NA,"horn",NA,NA,NA,NA,"unicorn",255,NA,NA,NA,NA
"5857",2013,"Horst aan de Maas","Limburg",NA,51.423226,6.030317,191.9,188.6,3.3,0,"yellow","black","red","white","flower",NA,NA,NA,NA,"crown",80,NA,NA,NA,NA
"5858",2013,"Houten","Utrecht",NA,52.002991,5.18576,59,55.4,3.6,0,"white","red","blue",NA,NA,NA,NA,NA,NA,"crown",110,NA,NA,NA,NA
"5859",2013,"Huizen","Noord-Holland",NA,52.299465,5.243393,23.3,15.8,7.5,0,"yellow","red",NA,NA,"milkwoman",NA,NA,NA,NA,NA,130,NA,NA,NA,NA
